date,open,high,low,close,adjclose,volume
2007-08-06,18.766666412353516,19.113332748413086,18.15999984741211,19.059999465942383,15.086681365966797,3407250
2007-08-07,18.97333335876465,18.97333335876465,18.34000015258789,18.65333366394043,14.764790534973145,3085350
2007-08-08,18.733333587646484,19.093332290649414,18.02666664123535,18.700000762939453,14.801730155944824,3653550
2007-08-09,18.34000015258789,18.420000076293945,17.459999084472656,17.573333740234375,13.909936904907227,6301350
2007-08-10,17.5,19.82666778564453,16.799999237060547,19.333332061767578,15.303028106689453,4402500
2007-08-13,19.3799991607666,19.760000228881836,18.799999237060547,19.106666564941406,15.123623847961426,2452800
2007-08-14,19.03333282470703,19.18666648864746,18.079999923706055,18.239999771118164,14.437625885009766,2745150
2007-08-15,18.040000915527344,18.6200008392334,18.020000457763672,18.19333267211914,14.400689125061035,2187150
2007-08-16,17.96666717529297,19.106666564941406,17.799999237060547,18.799999237060547,14.88088607788086,3019650
2007-08-17,18.799999237060547,19.573333740234375,18.799999237060547,19.459999084472656,15.40329647064209,2806050
2007-08-20,19.34666633605957,19.793333053588867,19.040000915527344,19.426666259765625,15.376913070678711,1389300
2007-08-21,19.446666717529297,20.0,19.073333740234375,19.440000534057617,15.387472152709961,2449800
2007-08-22,19.68000030517578,20.0,19.540000915527344,19.940000534057617,15.783238410949707,2023800
2007-08-23,20.03333282470703,20.079999923706055,19.426666259765625,19.559999465942383,15.48244857788086,1998000
2007-08-24,19.46666717529297,20.020000457763672,19.373332977294922,20.020000457763672,15.84655475616455,1449900
2007-08-27,20.040000915527344,20.066667556762695,19.793333053588867,19.8799991607666,15.735737800598145,1145100
2007-08-28,19.719999313354492,19.760000228881836,19.420000076293945,19.440000534057617,15.387472152709961,1341150
2007-08-29,19.600000381469727,19.786666870117188,19.399999618530273,19.766666412353516,15.646032333374023,960750
2007-08-30,19.799999237060547,19.799999237060547,19.3799991607666,19.639999389648438,15.545764923095703,1771650
2007-08-31,19.96666717529297,20.059999465942383,19.573333740234375,19.926666259765625,15.772679328918457,1165500
2007-09-04,20.066667556762695,20.5,20.0,20.366666793823242,16.120962142944336,1498500
2007-09-05,20.30666732788086,20.5,20.086666107177734,20.46666717529297,16.200111389160156,1915350
2007-09-06,20.566667556762695,20.593332290649414,20.14666748046875,20.31999969482422,16.084022521972656,1928700
2007-09-07,20.03333282470703,20.399999618530273,19.959999084472656,19.97333335876465,15.80962085723877,2272650
2007-09-10,19.979999542236328,20.046667098999023,19.406667709350586,19.479999542236328,15.419130325317383,1824750
2007-09-11,19.52666664123535,19.713333129882812,19.366666793823242,19.65999984741211,15.561603546142578,1681650
2007-09-12,19.579999923706055,19.67333221435547,19.366666793823242,19.433332443237305,15.408313751220703,936450
2007-09-13,19.553333282470703,19.866666793823242,19.266666412353516,19.606666564941406,15.545740127563477,956400
2007-09-14,19.47333335876465,19.626667022705078,19.286666870117188,19.420000076293945,15.39774227142334,783300
2007-09-17,19.399999618530273,19.51333236694336,19.18000030517578,19.239999771118164,15.255023002624512,1245300
2007-09-18,19.406667709350586,19.866666793823242,19.18666648864746,19.866666793823242,15.751893043518066,1124550
2007-09-19,20.03333282470703,20.18666648864746,19.760000228881836,19.886667251586914,15.767748832702637,1036050
2007-09-20,19.899999618530273,19.99333381652832,19.47333335876465,19.53333282470703,15.487597465515137,1129200
2007-09-21,19.700000762939453,19.733333587646484,19.260000228881836,19.593332290649414,15.535168647766113,2728350
2007-09-24,19.440000534057617,19.666667938232422,19.226667404174805,19.239999771118164,15.255023002624512,1606950
2007-09-25,19.18000030517578,19.366666793823242,19.15333366394043,19.32666778564453,15.323739051818848,1756200
2007-09-26,19.34666633605957,19.633333206176758,19.233333587646484,19.373332977294922,15.360745429992676,797400
2007-09-27,19.34666633605957,19.80666732788086,19.34666633605957,19.719999313354492,15.635601043701172,679650
2007-09-28,19.773332595825195,19.933332443237305,19.633333206176758,19.753332138061523,15.66203498840332,943500
2007-10-01,19.84000015258789,19.979999542236328,19.666667938232422,19.96666717529297,15.831182479858398,990300
2007-10-02,20.03333282470703,20.420000076293945,19.953332901000977,20.3799991607666,16.158912658691406,1348500
2007-10-03,20.34666633605957,20.639999389648438,20.246667861938477,20.566667556762695,16.30691146850586,1256100
2007-10-04,20.666667938232422,20.786666870117188,20.633333206176758,20.786666870117188,16.48134422302246,1389450
2007-10-05,20.893333435058594,21.093332290649414,20.84666633605957,21.066667556762695,16.703350067138672,1401000
2007-10-08,21.073333740234375,21.239999771118164,20.979999542236328,21.046667098999023,16.68749237060547,435450
2007-10-09,21.14666748046875,21.200000762939453,21.0,21.126667022705078,16.750917434692383,719700
2007-10-10,21.066667556762695,21.386667251586914,21.03333282470703,21.213333129882812,16.81964683532715,1260600
2007-10-11,21.286666870117188,21.47333335876465,21.086666107177734,21.260000228881836,16.856637954711914,1290750
2007-10-12,21.31333351135254,21.433332443237305,21.02666664123535,21.093332290649414,16.724496841430664,990600
2007-10-15,21.139999389648438,21.219999313354492,20.899999618530273,21.046667098999023,16.68749237060547,1424100
2007-10-16,21.020000457763672,21.133333206176758,20.726667404174805,20.726667404174805,16.433765411376953,1080600
2007-10-17,20.799999237060547,20.933332443237305,20.280000686645508,20.5,16.254058837890625,782250
2007-10-18,20.386667251586914,20.573333740234375,20.18000030517578,20.366666793823242,16.148334503173828,828600
2007-10-19,20.286666870117188,20.286666870117188,19.53333282470703,19.540000915527344,15.49288558959961,1643700
2007-10-22,19.440000534057617,19.906667709350586,19.433332443237305,19.82666778564453,15.720178604125977,1644450
2007-10-23,19.360000610351562,19.746667861938477,19.333332061767578,19.600000381469727,15.540459632873535,1277100
2007-10-24,19.579999923706055,19.766666412353516,19.273332595825195,19.69333267211914,15.614459037780762,2067900
